년도,월,나이,경기도,경기도 수원시,경기도 수원시 장안구,경기도 수원시 권선구,경기도 수원시 팔달구,경기도 수원시 영통구,경기도 성남시,경기도 성남시 수정구,경기도 성남시 중원구,경기도 성남시 분당구,경기도 의정부시,경기도 안양시,경기도 안양시 만안구,경기도 안양시 동안구,경기도 부천시,경기도 광명시,경기도 평택시,경기도 동두천시,경기도 안산시,경기도 안산시 상록구,경기도 안산시 단원구,경기도 고양시,경기도 고양시 덕양구,경기도 고양시 일산동구,경기도 고양시 일산서구,경기도 과천시,경기도 구리시,경기도 남양주시,경기도 오산시,경기도 시흥시,경기도 군포시,경기도 의왕시,경기도 하남시,경기도 용인시,경기도 용인시 처인구,경기도 용인시 기흥구,경기도 용인시 수지구,경기도 파주시,경기도 이천시,경기도 안성시,경기도 김포시,경기도 화성시,경기도 광주시,경기도 양주시,경기도 포천시,경기도 여주시,경기도 연천군,경기도 가평군,경기도 양평군
2020,6,50,"2,217,025","196,414","49,378","62,480","30,729","53,827","155,758","40,426","39,125","76,207","79,341","99,025","44,120","54,905","149,453","52,021","85,180","16,373","127,063","68,125","58,938","193,639","82,213","55,585","55,841","10,778","35,892","115,155","32,796","84,680","48,421","29,742","41,098","161,887","42,786","65,053","54,048","70,777","35,092","31,066","64,394","111,768","62,616","37,335","29,491","20,132","7,244","11,489","20,905"
2020,6,60,"1,466,163","115,514","29,693","38,287","21,785","25,749","109,763","31,733","29,939","48,091","54,529","68,721","33,389","35,332","106,642","38,015","52,279","12,788","67,751","35,874","31,877","115,408","54,381","31,052","29,975","7,075","23,580","79,727","18,967","43,200","31,907","20,716","33,315","102,704","29,847","40,033","32,824","46,974","24,850","24,065","46,205","65,757","45,889","27,564","23,458","17,797","7,321","11,788","21,894"
2020,6,70,"754,497","55,854","15,620","17,198","11,810","11,226","57,222","16,650","15,079","25,493","30,732","31,373","16,262","15,111","45,785","18,401","28,171","8,752","29,232","16,547","12,685","61,423","30,109","15,444","15,870","3,620","11,590","43,924","9,535","18,651","14,814","9,004","15,499","65,051","15,833","26,085","23,133","28,368","12,926","13,456","24,841","31,268","21,560","16,047","12,458","10,176","5,058","6,857","12,849"
2020,6,80,"336,956","24,312","7,321","7,321","4,735","4,935","24,264","6,071","5,527","12,666","13,481","13,910","6,832","7,078","19,350","7,706","13,594","4,172","14,005","8,004","6,001","31,878","14,390","8,508","8,980","1,813","4,723","17,799","3,861","8,479","7,351","4,154","5,471","26,574","7,235","10,506","8,833","13,578","6,582","7,384","9,980","13,948","7,953","6,793","6,270","5,168","2,736","3,577","6,090"
2020,6,90,"50,079","3,820","1,194","1,126",718,782,"4,069",913,876,"2,280","1,804","2,081",950,"1,131","2,979","1,125","1,907",593,"2,039","1,192",847,"4,564","1,979","1,317","1,268",364,675,"2,527",479,"1,227","1,147",691,965,"4,007","1,121","1,576","1,310","1,975",936,981,"1,413","1,950","1,206",961,963,780,399,510,942
2020,6,100,"4,165",308,88,93,89,38,472,201,178,93,211,174,82,92,242,142,237,81,121,64,57,321,206,60,55,52,78,213,48,96,74,53,121,193,70,68,55,191,65,56,69,105,97,66,72,47,46,46,68
2020,7,총,"13,351,891","1,191,244","275,479","370,548","175,247","369,970","938,982","234,993","218,146","485,843","455,671","556,561","241,478","315,083","824,675","311,119","525,378","93,985","654,093","349,189","304,904","1,077,347","474,118","299,328","303,901","61,717","198,212","709,247","228,323","484,164","275,995","163,049","284,507","1,074,968","257,732","441,190","376,046","456,788","218,954","185,544","451,842","839,493","378,723","227,972","147,809","111,400","43,566","62,632","117,931"
2020,7,0,"1,164,671","100,439","19,034","33,584","9,850","37,971","70,069","15,469","13,749","40,851","34,555","40,815","16,119","24,696","59,451","24,748","48,577","6,534","45,583","23,898","21,685","83,989","39,100","21,379","23,510","5,005","15,686","66,380","24,399","47,011","21,613","13,368","30,227","103,560","21,654","44,251","37,655","44,359","19,354","14,436","52,697","105,792","35,731","20,066","8,879","7,601","2,833","3,494","7,420"
2020,7,10,"1,339,699","120,161","29,186","33,878","14,241","42,856","88,789","17,482","17,058","54,249","42,816","53,638","19,332","34,306","72,142","31,773","52,809","8,699","65,571","34,843","30,728","106,613","41,951","30,117","34,545","6,308","18,499","77,701","24,886","49,490","27,237","14,899","24,385","123,882","26,940","51,319","45,623","48,281","23,630","18,497","46,031","95,091","33,847","24,081","12,554","9,697","3,208","4,758","9,726"
2020,7,20,"1,792,794","187,083","44,152","54,952","28,689","59,290","132,166","34,133","31,441","66,592","63,429","78,975","34,899","44,076","118,565","40,214","71,509","11,199","106,098","57,634","48,464","150,981","62,917","44,958","43,106","8,546","27,416","84,122","30,922","67,392","38,570","22,962","34,336","136,408","34,166","55,941","46,301","55,801","29,739","22,037","49,311","101,119","44,710","27,045","17,925","12,084","5,389","6,223","10,518"
2020,7,30,"1,912,629","181,719","33,316","59,475","24,797","64,131","137,389","34,736","31,350","71,303","59,604","78,218","33,562","44,656","118,350","43,707","78,517","10,295","86,119","44,142","41,977","142,803","67,261","38,509","37,033","8,495","26,874","90,658","39,380","74,718","39,196","22,575","48,776","148,107","34,193","61,242","52,672","66,390","30,686","23,145","72,023","150,694","58,584","28,027","14,782","11,718","4,274","5,864","10,942"
2020,7,40,"2,296,589","204,528","46,291","61,795","27,693","68,749","158,362","36,872","33,746","87,744","74,531","89,590","35,789","53,801","131,139","53,654","91,885","14,445","109,713","58,428","51,285","184,397","79,076","51,983","53,338","9,489","33,062","129,868","42,815","88,002","45,322","24,926","49,826","200,884","43,501","84,395","72,988","79,305","34,844","30,144","83,930","160,531","65,855","39,252","20,844","16,067","5,020","8,007","16,352"
2020,7,50,"2,220,221","196,537","49,361","62,490","30,720","53,966","155,708","40,452","39,027","76,229","79,484","98,707","44,033","54,674","149,234","51,778","85,361","16,338","127,190","68,198","58,992","193,810","82,259","55,692","55,859","10,860","35,882","115,550","32,853","85,087","48,438","29,638","41,185","162,562","42,873","65,418","54,271","71,097","35,155","31,117","64,684","112,444","62,740","37,638","29,420","20,092","7,231","11,466","20,935"
2020,7,60,"1,474,875","116,194","29,863","38,505","21,837","25,989","110,213","31,885","30,055","48,273","54,857","68,988","33,557","35,431","107,174","37,944","52,634","12,840","68,207","36,128","32,079","116,196","54,697","31,276","30,223","7,112","23,674","80,143","19,105","43,788","32,094","20,761","33,561","103,259","30,047","40,216","32,996","47,231","24,948","24,224","46,617","66,280","46,302","27,859","23,577","17,924","7,341","11,821","22,007"
2020,7,70,"757,425","56,025","15,635","17,295","11,842","11,253","57,368","16,735","15,106","25,527","30,807","31,453","16,301","15,152","45,993","18,351","28,285","8,778","29,361","16,608","12,753","61,597","30,171","15,477","15,949","3,655","11,619","44,163","9,563","18,819","14,928","9,034","15,594","65,301","15,911","26,146","23,244","28,488","12,982","13,479","25,022","31,469","21,636","16,132","12,483","10,210","5,064","6,858","12,908"
2020,7,80,"338,524","24,418","7,355","7,352","4,771","4,940","24,349","6,102","5,556","12,691","13,574","13,925","6,862","7,063","19,394","7,696","13,647","4,187","14,078","8,050","6,028","32,045","14,486","8,560","8,999","1,825","4,746","17,907","3,872","8,517","7,373","4,136","5,529","26,807","7,256","10,620","8,931","13,653","6,620","7,414","10,036","14,013","8,002","6,830","6,301","5,182","2,754","3,578","6,116"
2020,7,90,"50,274","3,833","1,199","1,130",718,786,"4,087",923,876,"2,288","1,800","2,080",944,"1,136","2,992","1,112","1,917",589,"2,048","1,193",855,"4,591","1,991","1,318","1,282",371,676,"2,543",480,"1,244","1,151",698,964,"4,005","1,121","1,575","1,309","1,989",932,995,"1,420","1,955","1,218",972,971,778,405,517,941
2020,7,100,"4,190",307,87,92,89,39,482,204,182,96,214,172,80,92,241,142,237,81,125,67,58,325,209,59,57,51,78,212,48,96,73,52,124,193,70,67,56,194,64,56,71,105,98,70,73,47,47,46,66
2020,8,총,"13,370,714","1,190,074","274,984","370,337","175,063","369,690","940,668","239,043","216,969","484,656","456,660","554,857","240,946","313,911","822,865","308,678","527,166","93,968","653,733","348,898","304,835","1,076,406","473,689","299,138","303,579","61,902","197,889","709,881","228,768","489,077","275,508","162,751","285,693","1,075,659","258,291","441,109","376,259","459,158","219,537","186,104","458,505","842,864","379,480","229,052","147,854","111,438","43,542","62,605","118,372"
2020,8,0,"1,161,588","99,782","18,887","33,405","9,762","37,728","70,014","15,887","13,557","40,570","34,502","40,464","15,954","24,510","58,859","24,396","48,636","6,477","45,303","23,734","21,569","83,365","38,824","21,202","23,339","5,006","15,600","66,081","24,291","47,612","21,403","13,334","30,131","102,947","21,519","43,937","37,491","44,530","19,254","14,378","53,693","105,676","35,633","20,127","8,817","7,581","2,819","3,467","7,410"
2020,8,10,"1,338,833","119,718","29,034","33,806","14,132","42,746","88,614","17,655","16,881","54,078","42,696","53,331","19,216","34,115","71,836","31,505","52,815","8,660","65,242","34,667","30,575","106,177","41,773","30,011","34,393","6,307","18,372","77,676","24,888","49,714","27,097","14,802","24,418","124,029","27,210","51,217","45,602","48,444","23,815","18,579","46,500","95,459","33,854","24,167","12,599","9,634","3,204","4,754","9,927"
2020,8,20,"1,795,440","186,891","44,070","54,840","28,758","59,223","132,374","34,748","31,239","66,387","63,593","78,686","34,898","43,788","118,205","39,788","71,770","11,218","106,040","57,565","48,475","150,724","62,750","44,929","43,045","8,562","27,331","84,304","30,983","68,002","38,475","22,945","34,691","136,766","34,327","56,051","46,388","56,017","29,894","22,190","50,039","101,796","44,828","27,138","17,907","12,116","5,363","6,231","10,573"
2020,8,30,"1,912,042","181,054","33,184","59,220","24,711","63,939","137,587","35,609","31,189","70,789","59,722","77,768","33,368","44,400","117,685","43,173","78,801","10,250","85,882","43,986","41,896","142,424","67,123","38,369","36,932","8,540","26,757","90,335","39,348","75,635","39,082","22,485","48,985","147,568","34,126","60,889","52,553","66,798","30,719","23,175","73,392","150,901","58,456","28,147","14,731","11,679","4,257","5,822","10,884"
2020,8,40,"2,297,528","204,192","46,090","61,834","27,569","68,699","158,394","37,401","33,469","87,524","74,508","89,152","35,604","53,548","130,764","53,270","92,099","14,429","109,360","58,216","51,144","183,665","78,761","51,786","53,118","9,484","33,028","129,872","43,015","88,844","45,110","24,810","50,045","200,620","43,424","84,333","72,863","79,704","34,858","30,131","85,274","161,212","66,101","39,411","20,792","16,027","5,017","7,974","16,366"
2020,8,50,"2,223,814","196,509","49,329","62,455","30,698","54,027","155,885","40,964","38,775","76,146","79,676","98,420","43,938","54,482","148,861","51,410","85,691","16,366","127,324","68,249","59,075","193,998","82,366","55,720","55,912","10,881","35,840","115,751","32,915","85,774","48,395","29,585","41,252","163,261","42,992","65,728","54,541","71,454","35,197","31,200","65,406","113,082","62,852","37,802","29,357","20,091","7,200","11,454","20,925"
2020,8,60,"1,486,778","117,078","30,027","38,847","21,961","26,243","111,153","32,526","30,111","48,516","55,323","69,324","33,732","35,592","107,827","37,943","53,105","12,896","68,805","36,448","32,357","117,199","55,091","31,648","30,460","7,194","23,798","80,814","19,293","44,596","32,315","20,882","33,836","103,834","30,258","40,427","33,149","47,668","25,150","24,443","47,306","66,942","46,646","28,113","23,777","18,069","7,406","11,876","22,167"
2020,8,70,"759,138","56,151","15,685","17,317","11,864","11,285","57,561","16,917","15,110","25,534","30,936","31,482","16,342","15,140","46,068","18,288","28,329","8,784","29,440","16,669","12,771","61,659","30,210","15,484","15,965","3,666","11,627","44,216","9,600","18,909","14,991","9,018","15,675","65,414","15,935","26,155","23,324","28,560","13,010","13,520","25,225","31,572","21,703","16,192","12,495","10,184","5,054","6,860","12,949"
2020,8,80,"340,520","24,530","7,381","7,385","4,799","4,965","24,469","6,189","5,568","12,712","13,658","13,948","6,864","7,084","19,502","7,644","13,746","4,211","14,147","8,096","6,051","32,243","14,569","8,601","9,073","1,833","4,784","18,054","3,899","8,627","7,417","4,130","5,573","26,961","7,288","10,705","8,968","13,777","6,638","7,430","10,169","14,120","8,074","6,884","6,323","5,214","2,772","3,596","6,147"
2020,8,90,"50,809","3,864","1,211","1,138",719,796,"4,132",943,885,"2,304","1,832","2,109",950,"1,159","3,015","1,120","1,937",595,"2,064","1,201",863,"4,622","2,014","1,326","1,282",378,673,"2,566",491,"1,267","1,147",708,964,"4,063","1,141","1,599","1,323","2,010",939,"1,002","1,428","1,994","1,232",999,980,794,404,524,956
2020,8,100,"4,224",305,86,90,90,39,485,204,185,96,214,173,80,93,243,141,237,82,126,67,59,330,208,62,60,51,79,212,45,97,76,52,123,196,71,68,57,196,63,56,73,110,101,72,76,49,46,47,68
2020,9,총,"13,388,485","1,188,926","274,911","369,755","174,879","369,381","941,783","241,803","216,379","483,601","458,273","553,286","240,604","312,682","822,000","305,836","529,140","93,901","653,505","348,635","304,870","1,075,841","473,594","298,901","303,346","61,982","197,974","710,433","229,249","493,005","274,985","163,720","287,452","1,075,697","258,455","440,923","376,319","461,314","219,531","186,460","463,735","846,850","380,291","229,427","147,803","111,512","43,590","62,551","118,433"
2020,9,0,"1,158,060","99,091","18,735","33,177","9,695","37,484","69,845","16,077","13,448","40,320","34,511","40,181","15,879","24,302","58,490","24,073","48,674","6,429","45,031","23,541","21,490","82,844","38,612","21,058","23,174","5,010","15,543","65,811","24,198","47,983","21,227","13,321","30,130","102,350","21,405","43,650","37,295","44,596","19,169","14,278","54,228","105,470","35,541","20,097","8,770","7,543","2,811","3,428","7,387"
2020,9,10,"1,337,103","119,489","29,103","33,704","14,048","42,634","88,422","17,732","16,807","53,883","42,677","53,023","19,056","33,967","71,585","31,257","52,896","8,635","64,856","34,461","30,395","105,721","41,601","29,857","34,263","6,307","18,342","77,572","24,912","49,900","26,938","14,826","24,500","123,747","27,015","51,105","45,627","48,620","23,663","18,503","46,944","95,854","33,820","24,142","12,498","9,646","3,188","4,721","9,899"
2020,9,20,"1,798,600","186,673","44,119","54,675","28,754","59,125","132,557","35,219","31,179","66,159","63,916","78,312","34,808","43,504","117,954","39,301","72,024","11,203","106,058","57,510","48,548","150,695","62,723","44,979","42,993","8,578","27,307","84,368","31,100","68,523","38,404","23,375","35,083","136,992","34,423","56,204","46,365","56,285","29,913","22,322","50,627","102,719","44,886","27,219","17,943","12,086","5,390","6,234","10,553"
2020,9,30,"1,911,099","180,350","33,030","58,934","24,659","63,727","137,673","36,059","31,143","70,471","59,835","77,259","33,225","44,034","117,319","42,623","79,058","10,182","85,611","43,824","41,787","142,115","67,061","38,222","36,832","8,552","26,658","90,088","39,262","76,326","38,751","22,867","49,365","146,871","33,992","60,501","52,378","66,926","30,674","23,203","74,513","151,219","58,406","28,152","14,714","11,633","4,235","5,799","10,860"
2020,9,40,"2,298,109","203,757","45,867","61,796","27,458","68,636","158,264","37,765","33,237","87,262","74,626","88,765","35,485","53,280","130,403","52,779","92,522","14,376","109,065","58,080","50,985","182,994","78,495","51,582","52,917","9,486","33,055","129,820","43,141","89,432","44,987","24,779","50,350","200,558","43,464","84,190","72,904","80,083","34,811","30,072","86,263","162,005","66,303","39,389","20,722","16,006","5,027","7,946","16,323"
2020,9,50,"2,227,858","196,578","49,412","62,372","30,681","54,113","156,124","41,421","38,556","76,147","79,939","98,247","43,919","54,328","148,558","50,954","85,941","16,378","127,447","68,315","59,132","194,089","82,449","55,683","55,957","10,888","35,877","116,081","33,044","86,434","48,356","29,533","41,360","163,743","43,059","66,002","54,682","71,926","35,302","31,331","65,968","113,819","63,075","37,872","29,339","20,101","7,186","11,442","20,926"
2020,9,60,"1,498,842","117,938","30,199","39,138","22,078","26,523","111,942","33,017","30,234","48,691","55,883","69,658","33,903","35,755","108,556","37,840","53,626","12,963","69,495","36,792","32,703","118,257","55,512","31,973","30,772","7,230","23,943","81,341","19,477","45,241","32,629","21,099","34,186","104,504","30,578","40,637","33,289","48,160","25,320","24,675","47,981","67,729","47,032","28,366","23,889","18,211","7,448","11,945","22,278"
2020,9,70,"760,582","56,208","15,708","17,325","11,870","11,305","57,718","17,105","15,116","25,497","31,029","31,571","16,410","15,161","46,215","18,171","28,367","8,797","29,495","16,670","12,825","61,649","30,205","15,486","15,958","3,652","11,655","44,349","9,654","19,067","15,007","8,990","15,785","65,448","15,948","26,162","23,338","28,621","13,000","13,535","25,439","31,663","21,745","16,190","12,493","10,176","5,052","6,854","12,987"
2020,9,80,"342,460","24,616","7,419","7,386","4,827","4,984","24,591","6,250","5,585","12,756","13,783","13,963","6,866","7,097","19,599","7,570","13,819","4,259","14,220","8,154","6,066","32,460","14,697","8,643","9,120","1,850","4,837","18,188","3,906","8,704","7,437","4,157","5,585","27,170","7,344","10,782","9,044","13,875","6,668","7,474","10,241","14,220","8,133","6,919","6,372","5,247","2,804","3,610","6,183"
2020,9,90,"51,519","3,918","1,232","1,157",718,811,"4,163",953,889,"2,321","1,857","2,129",971,"1,158","3,074","1,124","1,976",596,"2,098","1,219",879,"4,686","2,029","1,356","1,301",378,675,"2,602",510,"1,300","1,172",722,986,"4,118","1,155","1,620","1,343","2,025",947,"1,010","1,458","2,040","1,249","1,009",988,813,404,523,969
2020,9,100,"4,253",308,87,91,91,39,484,205,185,94,217,178,82,96,247,144,237,83,129,69,60,331,210,62,59,51,82,213,45,95,77,51,122,196,72,70,54,197,64,57,73,112,101,72,75,50,45,49,68
2020,10,총,"13,400,615","1,187,638","274,480","369,314","174,683","369,161","941,480","242,451","216,013","483,016","459,418","552,154","240,364","311,790","821,068","302,761","531,655","93,915","653,383","348,265","305,118","1,076,564","474,658","298,726","303,180","62,011","197,781","711,815","229,424","495,391","274,620","163,960","288,922","1,075,490","258,355","440,826","376,309","463,155","219,513","186,695","467,084","850,050","380,821","230,005","147,578","111,605","43,574","62,476","118,609"
2020,10,0,"1,152,827","98,328","18,603","32,927","9,600","37,198","69,513","16,076","13,390","40,047","34,472","39,877","15,798","24,079","58,088","23,751","48,734","6,373","44,842","23,398","21,444","82,451","38,587","20,883","22,981","4,994","15,387","65,489","24,044","47,996","21,013","13,281","29,965","101,647","21,356","43,259","37,032","44,524","19,031","14,193","54,529","105,151","35,404","20,043","8,688","7,488","2,774","3,390","7,367"
2020,10,10,"1,335,101","119,069","28,952","33,606","13,974","42,537","88,264","17,730","16,694","53,840","42,593","52,825","19,026","33,799","71,255","31,016","53,086","8,622","64,521","34,241","30,280","105,464","41,535","29,796","34,133","6,288","18,300","77,566","24,935","49,970","26,811","14,756","24,679","123,211","26,553","51,035","45,623","48,794","23,551","18,341","47,186","96,248","33,799","24,156","12,387","9,638","3,195","4,715","9,860"
2020,10,20,"1,800,950","186,568","44,116","54,621","28,720","59,111","132,384","35,230","31,126","66,028","64,160","78,012","34,692","43,320","117,796","38,786","72,357","11,207","106,077","57,491","48,586","150,740","62,797","44,919","43,024","8,586","27,263","84,625","31,115","68,799","38,404","23,466","35,504","137,286","34,486","56,418","46,382","56,514","30,026","22,387","51,001","103,300","45,060","27,338","17,931","12,124","5,386","6,206","10,542"
2020,10,30,"1,908,030","179,607","32,847","58,650","24,656","63,454","137,397","36,145","31,051","70,201","59,855","76,895","33,156","43,739","116,910","42,020","79,520","10,180","85,444","43,730","41,714","142,116","67,274","38,125","36,717","8,576","26,540","89,861","39,172","76,517","38,521","22,982","49,467","146,212","33,938","60,051","52,223","67,019","30,529","23,175","75,055","151,165","58,094","28,135","14,663","11,563","4,240","5,763","10,837"
2020,10,40,"2,298,367","203,312","45,617","61,708","27,376","68,611","157,978","37,805","33,143","87,030","74,664","88,486","35,429","53,057","130,102","52,369","92,941","14,326","108,812","57,778","51,034","182,591","78,543","51,376","52,672","9,433","32,997","129,926","43,201","89,853","44,774","24,743","50,653","200,386","43,526","84,080","72,780","80,371","34,759","30,127","87,005","162,766","66,426","39,446","20,635","16,022","5,006","7,942","16,315"
2020,10,50,"2,231,904","196,754","49,407","62,370","30,627","54,350","156,067","41,466","38,380","76,221","80,168","98,036","43,775","54,261","148,277","50,424","86,383","16,401","127,595","68,423","59,172","194,323","82,583","55,705","56,035","10,904","35,825","116,538","33,133","86,891","48,415","29,521","41,517","164,329","43,107","66,322","54,900","72,401","35,375","31,395","66,365","114,656","63,295","38,026","29,256","20,092","7,179","11,424","20,939"
2020,10,60,"1,510,133","118,651","30,394","39,369","22,182","26,706","112,650","33,358","30,372","48,920","56,373","70,052","34,069","35,983","109,253","37,616","54,116","13,017","70,024","37,027","32,997","119,335","56,003","32,245","31,087","7,265","24,168","82,123","19,659","45,955","32,889","21,228","34,520","105,111","30,836","40,829","33,446","48,621","25,502","24,886","48,479","68,410","47,366","28,551","24,062","18,338","7,471","11,989","22,453"
2020,10,70,"762,765","56,366","15,763","17,383","11,888","11,332","57,877","17,187","15,184","25,506","31,156","31,631","16,473","15,158","46,396","17,988","28,421","8,802","29,577","16,710","12,867","61,832","30,324","15,527","15,981","3,669","11,683","44,475","9,681","19,230","15,046","9,023","15,888","65,580","15,968","26,215","23,397","28,648","13,047","13,609","25,582","31,875","21,830","16,218","12,482","10,193","5,067","6,848","13,045"
2020,10,80,"344,435","24,724","7,448","7,433","4,844","4,999","24,687","6,291","5,606","12,790","13,892","14,020","6,887","7,133","19,685","7,514","13,884","4,299","14,271","8,189","6,082","32,645","14,755","8,717","9,173","1,867","4,857","18,371","3,933","8,771","7,488","4,196","5,618","27,385","7,350","10,904","9,131","14,004","6,682","7,501","10,336","14,299","8,197","7,000","6,412","5,269","2,807","3,629","6,192"
2020,10,90,"51,806","3,943","1,244","1,153",722,824,"4,176",955,882,"2,339","1,861","2,141",976,"1,165","3,055","1,133","1,978",604,"2,090","1,209",881,"4,735","2,046","1,371","1,318",378,680,"2,622",507,"1,311","1,181",715,988,"4,141","1,159","1,641","1,341","2,061",948,"1,023","1,474","2,065","1,248","1,022",983,826,403,521,993
2020,10,100,"4,297",316,89,94,94,39,487,208,185,94,224,179,83,96,251,144,235,84,130,69,61,332,211,62,59,51,81,219,44,98,78,49,123,202,76,72,54,198,63,58,72,115,102,70,79,52,46,49,66
2020,11,총,"13,413,459","1,187,153","274,148","369,150","174,709","369,146","940,746","242,157","215,975","482,614","460,390","551,296","239,947","311,349","819,990","300,092","534,343","94,199","654,210","350,342","303,868","1,078,047","476,341","298,725","302,981","62,026","197,608","712,900","229,591","497,925","274,309","163,978","291,075","1,074,790","258,079","440,764","375,947","464,453","219,525","186,853","469,340","853,106","381,324","230,273","147,477","111,636","43,531","62,495","118,778"
2020,11,0,"1,148,218","97,684","18,473","32,721","9,497","36,993","69,001","15,913","13,341","39,747","34,369","39,570","15,665","23,905","57,742","23,465","48,882","6,355","44,722","23,596","21,126","82,245","38,637","20,774","22,834","5,005","15,268","65,228","23,930","47,956","20,792","13,210","30,068","101,101","21,271","43,007","36,823","44,418","18,905","14,095","54,595","104,868","35,233","20,027","8,615","7,421","2,752","3,376","7,320"
2020,11,10,"1,332,593","118,729","28,804","33,554","13,925","42,446","88,082","17,688","16,622","53,772","42,614","52,587","18,949","33,638","70,914","30,770","53,148","8,625","64,285","34,273","30,012","105,236","41,548","29,669","34,019","6,251","18,235","77,466","24,886","50,093","26,752","14,694","24,857","122,298","25,843","50,921","45,534","48,931","23,437","18,235","47,395","96,508","33,738","24,130","12,338","9,627","3,191","4,693","9,848"
2020,11,20,"1,804,745","186,689","44,125","54,549","28,837","59,178","132,367","35,240","31,165","65,962","64,366","77,982","34,620","43,362","117,625","38,423","72,932","11,234","106,218","57,826","48,392","150,878","62,894","44,943","43,041","8,594","27,280","84,873","31,244","69,205","38,330","23,519","35,961","137,632","34,602","56,609","46,421","56,695","30,172","22,471","51,423","103,894","45,157","27,347","17,895","12,157","5,375","6,215","10,592"
2020,11,30,"1,906,454","179,021","32,740","58,447","24,645","63,189","137,153","36,050","31,078","70,025","59,901","76,611","33,051","43,560","116,551","41,469","79,942","10,210","85,615","44,073","41,542","142,468","67,715","38,119","36,634","8,587","26,422","89,703","38,989","76,791","38,394","22,961","49,744","145,734","33,935","59,777","52,022","67,024","30,498","23,151","75,324","151,248","57,911","28,120","14,608","11,490","4,242","5,771","10,801"
2020,11,40,"2,298,870","203,131","45,467","61,712","27,325","68,627","157,561","37,736","32,987","86,838","74,755","88,167","35,339","52,828","129,697","51,902","93,403","14,337","108,602","57,974","50,628","182,462","78,753","51,220","52,489","9,393","32,926","130,127","43,246","90,216","44,703","24,688","51,053","200,106","43,479","83,987","72,640","80,588","34,722","30,118","87,582","163,499","66,620","39,476","20,541","16,021","4,985","7,928","16,315"
2020,11,50,"2,234,028","196,733","49,334","62,321","30,581","54,497","155,977","41,370","38,304","76,303","80,261","97,809","43,562","54,247","147,914","49,988","86,674","16,439","127,779","68,827","58,952","194,480","82,733","55,695","56,052","10,898","35,820","116,881","33,214","87,388","48,317","29,526","41,777","164,719","43,211","66,499","55,009","72,714","35,298","31,461","66,521","115,172","63,411","38,041","29,247","20,102","7,163","11,397","20,907"
2020,11,60,"1,521,458","119,555","30,598","39,675","22,333","26,949","113,201","33,482","30,543","49,176","56,826","70,503","34,305","36,198","109,934","37,471","54,648","13,124","70,771","37,518","33,253","120,357","56,493","32,522","31,342","7,310","24,277","82,661","19,816","46,630","33,153","21,341","34,805","105,706","31,131","41,005","33,570","49,014","25,710","25,077","48,887","69,288","47,763","28,746","24,238","18,450","7,507","12,053","22,636"
2020,11,70,"764,570","56,498","15,779","17,453","11,875","11,391","57,949","17,201","15,234","25,514","31,237","31,667","16,468","15,199","46,561","17,856","28,518","8,812","29,677","16,753","12,924","61,973","30,425","15,582","15,966","3,676","11,731","44,658","9,761","19,384","15,082","9,061","16,040","65,568","15,986","26,244","23,338","28,722","13,061","13,627","25,663","32,041","21,870","16,242","12,467","10,208","5,053","6,852","13,055"
2020,11,80,"346,189","24,829","7,478","7,468","4,869","5,014","24,805","6,313","5,638","12,854","13,969","14,068","6,926","7,142","19,748","7,464","13,956","4,362","14,314","8,217","6,097","32,838","14,881","8,749","9,208","1,892","4,880","18,448","3,952","8,826","7,519","4,218","5,658","27,557","7,370","10,981","9,206","14,090","6,716","7,535","10,387","14,401","8,276","7,051","6,465","5,280","2,819","3,635","6,231"
2020,11,90,"52,032","3,969","1,262","1,155",728,824,"4,158",954,876,"2,328","1,865","2,153",979,"1,174","3,054","1,143","2,006",617,"2,094","1,215",879,"4,780","2,051","1,391","1,338",367,688,"2,636",510,"1,337","1,189",712,989,"4,167","1,173","1,663","1,331","2,059",943,"1,025","1,490","2,072","1,242","1,024",983,829,399,526,"1,006"
2020,11,100,"4,302",315,88,95,94,38,492,210,187,95,227,179,83,96,250,141,234,84,133,70,63,330,211,61,58,53,81,219,43,99,78,48,123,202,78,71,53,198,63,58,73,115,103,69,80,51,45,49,67
2020,12,총,"13,427,014","1,186,078","273,661","368,645","174,930","368,842","940,064","241,701","216,131","482,232","461,710","550,027","239,413","310,614","818,383","298,599","537,307","94,353","654,915","351,888","303,027","1,079,216","476,962","299,716","302,538","63,231","197,454","713,321","229,725","500,895","273,791","163,795","293,452","1,074,176","257,498","440,835","375,843","465,617","218,388","187,012","473,970","855,248","382,054","230,359","147,274","111,897","43,516","62,377","118,810"
2020,12,0,"1,145,984","97,114","18,341","32,512","9,483","36,778","68,835","15,869","13,260","39,706","34,453","39,294","15,560","23,734","57,224","23,283","49,153","6,298","44,632","23,696","20,936","82,122","38,582","20,860","22,680","5,175","15,199","64,926","23,784","48,317","20,630","13,162","30,194","100,771","21,222","42,799","36,750","44,314","18,823","14,048","55,253","104,485","35,190","19,940","8,579","7,414","2,730","3,344","7,298"
2020,12,10,"1,328,214","118,329","28,651","33,479","13,840","42,359","87,839","17,565","16,587","53,687","42,539","52,357","18,859","33,498","70,576","30,581","53,214","8,604","64,045","34,292","29,753","105,008","41,513","29,625","33,870","6,319","18,151","77,268","24,873","50,147","26,654","14,596","25,139","121,165","24,883","50,832","45,450","49,062","22,231","17,999","47,723","96,749","33,619","24,057","12,243","9,592","3,193","4,634","9,708"
