년도,월,나이,성남시,수정구,신흥1동,신흥2동,신흥3동,태평1동,태평2동,태평3동,태평4동,수진1동,수진2동,단대동,산성동,양지동,복정동,위례동,신촌동,고등동,시흥동,중원구,성남동,중앙동,금광1동,금광2동,은행1동,은행2동,상대원1동,상대원2동,상대원3동,하대원동,도촌동,분당구,분당동,수내1동,수내2동,수내3동,정자동,정자1동,정자2동,정자3동,서현1동,서현2동,이매1동,이매2동,야탑1동,야탑2동,야탑3동,판교동,삼평동,백현동,금곡동,구미1동,구미동,운중동
2020,6,80,"24,264","6,071",414,229,302,497,469,420,440,447,459,451,367,283,139,830,76,154,94,"5,527",922,393,193,656,276,732,615,397,338,464,541,"12,666",699,648,247,225,374,840,650,505,887,428,626,419,446,567,749,374,402,477,"1,028",479,"1,212",384
2020,6,90,"4,069",913,55,33,42,63,74,63,55,72,64,81,48,41,33,126,15,30,18,876,133,74,33,104,35,94,87,68,62,83,103,"2,280",122,96,46,40,68,107,122,96,149,68,118,79,102,102,136,65,76,76,198,78,259,77
2020,6,100,472,201,22,17,9,13,17,16,18,19,14,14,25,4,5,5,0,1,2,178,31,39,30,14,5,20,11,11,10,4,3,93,6,3,2,1,3,6,3,2,5,5,4,5,5,6,7,3,3,2,6,3,12,1
2020,7,총,"938,982","234,993","13,514","10,008","11,249","15,669","15,971","13,710","13,739","12,664","16,326","16,044","12,918","10,083","11,371","45,767","4,824","7,908","3,228","218,146","33,747","14,268","7,100","24,932","10,840","24,929","26,174","14,115","12,761","21,289","27,991","485,843","26,726","18,201","10,770","14,181","19,965","31,115","16,167","15,681","32,540","18,842","26,187","13,959","17,892","16,944","29,597","23,957","24,810","28,036","29,055","17,921","31,728","21,569"
2020,7,0,"70,069","15,469",538,743,430,551,797,675,748,411,835,"1,143",626,651,772,"5,168",554,641,186,"13,749","1,619",912,436,"1,320",687,"1,397","1,734",573,612,"1,499","2,960","40,851","2,076","1,295","1,192","1,086","1,516","2,125",938,"1,368","2,495","1,457","2,355","1,068","1,385","1,292","2,360","3,092","2,844","3,056","1,959","1,383","2,294","2,215"
2020,7,10,"88,789","17,482",728,922,665,831,"1,191",949,"1,267",716,"1,114","1,340","1,077",945,499,"4,087",442,525,184,"17,058","2,012",922,480,"2,013","1,079","2,088","1,880","1,000",942,"1,812","2,830","54,249","3,041","2,281","1,992","2,478","1,964","3,310","1,451","1,788","4,399","2,287","3,173","1,870","1,334","1,791","2,131","3,394","3,032","3,187","2,412","1,748","2,818","2,368"
2020,7,20,"132,166","34,133","2,010","1,274","1,737","2,788","2,504","1,962","2,031","1,777","2,377","2,167","1,708","1,416","2,287","5,625",741,"1,308",421,"31,441","5,769","1,584",946,"3,866","1,811","3,613","3,576","1,838","1,840","3,153","3,445","66,592","3,821","2,475",982,"1,891","3,161","4,731","2,103","2,073","4,674","2,857","3,467","1,868","2,816","2,171","4,240","2,351","3,015","3,867","4,188","2,728","4,610","2,503"
2020,7,30,"137,389","34,736","1,822","1,327","1,548","2,226","2,210","1,810","1,672","1,497","2,173","2,282","1,623","1,191","2,723","7,620",921,"1,587",504,"31,350","5,723","1,934","1,130","3,416","1,368","3,053","4,064","1,678","1,626","2,913","4,445","71,303","3,686","2,531",930,"1,579","3,633","5,127","3,033","2,381","4,277","2,415","3,649","1,383","2,935","2,185","5,512","3,227","3,533","4,002","4,733","2,848","4,566","3,138"
2020,7,40,"158,362","36,872","2,035","1,586","1,743","2,156","2,358","2,055","2,227","1,795","2,369","2,515","2,242","1,674","2,024","7,868",760,"1,016",449,"33,746","4,803","2,277","1,069","3,859","1,702","3,905","4,091","2,078","1,862","3,105","4,995","87,744","4,743","3,752","2,669","3,249","3,280","6,018","2,711","2,848","6,469","3,309","4,733","2,475","2,786","2,801","4,451","5,243","4,695","4,763","4,530","3,020","5,160","4,039"
2020,7,50,"155,708","40,452","2,580","1,780","2,164","2,746","2,862","2,607","2,414","2,534","2,962","2,764","2,237","1,760","1,360","7,311",597,"1,256",518,"39,027","5,701","2,679","1,273","4,387","1,858","4,554","4,697","3,004","2,616","4,038","4,220","76,229","4,265","2,787","1,463","2,102","2,902","4,715","2,407","2,435","4,961","3,315","4,148","2,368","2,771","2,614","4,655","3,362","3,924","4,757","4,603","2,927","5,236","3,512"
2020,7,60,"110,213","31,885","2,167","1,425","1,672","2,384","2,263","2,060","1,801","2,174","2,531","2,105","1,813","1,327","1,065","5,123",505,935,535,"30,055","4,587","2,290","1,029","3,522","1,273","3,416","3,660","2,297","1,921","3,001","3,059","48,273","2,817","1,384",755,"1,055","2,047","2,474","1,725","1,363","2,675","1,876","2,550","1,596","2,187","2,209","3,644","1,977","2,274","2,683","3,412","1,759","3,393","2,418"
2020,7,70,"57,368","16,735","1,141",664,936,"1,407","1,222","1,099","1,064","1,219","1,427","1,179","1,147",789,470,"1,994",210,451,316,"15,106","2,448","1,155",482,"1,773",742,"2,048","1,755","1,168",928,"1,218","1,389","25,527","1,451",944,492,470,"1,013","1,661","1,024",823,"1,550",827,"1,360",834,"1,125","1,204","1,697",872,"1,011","1,165","1,990",945,"2,159",910
2020,7,80,"24,349","6,102",416,234,303,504,472,413,443,449,460,453,371,286,133,837,78,157,93,"5,556",914,401,193,658,280,741,621,400,342,462,544,"12,691",697,651,246,227,375,842,653,506,883,423,628,416,447,570,762,373,403,476,"1,025",481,"1,220",387
2020,7,90,"4,087",923,55,36,42,63,74,63,54,73,64,81,49,40,33,129,16,31,20,876,139,75,32,104,35,92,85,67,62,84,101,"2,288",122,98,47,43,71,106,119,94,153,71,120,75,101,101,137,63,76,77,197,79,260,78
2020,7,100,482,204,22,17,9,13,18,17,18,19,14,15,25,4,5,5,0,1,2,182,32,39,30,14,5,22,11,12,10,4,3,96,7,3,2,1,3,6,3,2,4,5,4,6,5,6,8,3,3,3,6,3,12,1
2020,8,총,"940,668","239,043","13,484","15,119","11,229","15,561","15,851","13,664","13,612","12,613","16,207","15,877","12,766","10,031","11,235","45,607","4,801","8,153","3,233","216,969","33,717","14,193","7,050","24,713","10,779","24,678","26,031","14,040","12,701","21,167","27,900","484,656","26,590","18,159","10,733","14,121","19,880","31,029","16,109","15,663","32,440","18,816","26,130","13,933","17,837","16,887","29,485","23,998","24,838","27,912","29,002","17,886","31,677","21,531"
2020,8,0,"70,014","15,887",527,"1,339",431,537,779,660,728,406,837,"1,112",609,641,754,"5,140",548,656,183,"13,557","1,611",913,431,"1,289",691,"1,342","1,710",564,595,"1,475","2,936","40,570","2,062","1,287","1,193","1,056","1,490","2,101",925,"1,372","2,480","1,455","2,339","1,060","1,382","1,278","2,329","3,090","2,858","3,026","1,947","1,362","2,278","2,200"
2020,8,10,"88,614","17,655",724,"1,313",650,810,"1,175",944,"1,247",708,"1,098","1,310","1,055",941,473,"4,057",437,532,181,"16,881","2,001",904,473,"1,983","1,063","2,050","1,863",995,924,"1,794","2,831","54,078","3,009","2,278","1,979","2,474","1,952","3,299","1,444","1,785","4,386","2,292","3,166","1,862","1,325","1,792","2,111","3,396","3,030","3,170","2,407","1,747","2,794","2,380"
2020,8,20,"132,374","34,748","2,006","1,897","1,743","2,804","2,495","1,950","2,025","1,765","2,361","2,176","1,688","1,413","2,284","5,608",736,"1,359",438,"31,239","5,786","1,562",936,"3,828","1,802","3,599","3,544","1,825","1,831","3,120","3,406","66,387","3,789","2,471",965,"1,880","3,155","4,739","2,099","2,061","4,661","2,837","3,459","1,859","2,799","2,169","4,248","2,363","3,009","3,838","4,167","2,721","4,613","2,485"
2020,8,30,"137,587","35,609","1,818","2,457","1,538","2,196","2,186","1,798","1,637","1,491","2,152","2,236","1,605","1,164","2,692","7,546",911,"1,678",504,"31,189","5,732","1,940","1,110","3,393","1,372","3,014","4,032","1,660","1,620","2,899","4,417","70,789","3,664","2,508",923,"1,563","3,576","5,095","2,992","2,374","4,223","2,407","3,623","1,384","2,941","2,136","5,462","3,224","3,532","3,956","4,726","2,827","4,559","3,094"
2020,8,40,"158,394","37,401","2,028","2,341","1,739","2,113","2,332","2,049","2,203","1,779","2,352","2,480","2,204","1,667","1,989","7,872",758,"1,042",453,"33,469","4,795","2,252","1,062","3,792","1,691","3,847","4,052","2,063","1,840","3,082","4,993","87,524","4,713","3,754","2,666","3,230","3,276","5,985","2,714","2,845","6,459","3,289","4,727","2,459","2,765","2,801","4,437","5,275","4,685","4,747","4,515","3,009","5,120","4,053"
2020,8,50,"155,885","40,964","2,555","2,562","2,161","2,722","2,839","2,591","2,399","2,539","2,931","2,742","2,208","1,741","1,342","7,255",591,"1,275",511,"38,775","5,639","2,650","1,270","4,349","1,833","4,550","4,684","2,985","2,614","4,011","4,190","76,146","4,242","2,786","1,462","2,105","2,904","4,727","2,399","2,430","4,961","3,332","4,137","2,371","2,757","2,603","4,637","3,359","3,930","4,747","4,593","2,917","5,236","3,511"
2020,8,60,"111,153","32,526","2,180","1,996","1,674","2,388","2,251","2,063","1,799","2,162","2,526","2,109","1,806","1,342","1,065","5,162",516,951,536,"30,111","4,609","2,298","1,032","3,534","1,274","3,391","3,658","2,312","1,925","3,012","3,066","48,516","2,827","1,383",757,"1,062","2,060","2,459","1,728","1,373","2,691","1,880","2,567","1,610","2,195","2,219","3,648","1,990","2,301","2,708","3,427","1,785","3,426","2,420"
2020,8,70,"57,561","16,917","1,147",855,943,"1,408","1,229","1,108","1,064","1,220","1,409","1,170","1,139",787,462,"1,991",209,463,313,"15,110","2,448","1,155",482,"1,769",733,"2,027","1,766","1,162",937,"1,224","1,407","25,534","1,458",942,493,481,"1,015","1,667","1,028",820,"1,550",828,"1,354",830,"1,119","1,205","1,707",866,"1,012","1,157","1,979",946,"2,159",918
2020,8,80,"24,469","6,189",419,296,296,508,473,419,439,450,463,449,376,291,136,838,79,164,93,"5,568",927,403,192,656,279,744,624,393,342,461,547,"12,712",693,652,246,226,380,846,654,506,875,420,631,416,452,576,758,372,405,481,"1,035",486,"1,214",388
2020,8,90,"4,132",943,58,45,45,63,74,65,53,74,64,78,51,41,33,133,16,31,19,885,137,75,32,106,36,92,86,69,63,85,104,"2,304",126,95,47,43,69,105,123,95,150,71,123,76,97,102,140,60,73,79,200,83,266,81
2020,8,100,485,204,22,18,9,12,18,17,18,19,14,15,25,3,5,5,0,2,2,185,32,41,30,14,5,22,12,12,10,4,3,96,7,3,2,1,3,6,3,2,4,5,4,6,5,6,8,3,3,3,6,3,12,1
2020,9,총,"941,783","241,803","13,467","18,526","11,209","15,522","15,764","13,588","13,498","12,612","16,066","15,785","12,593","9,980","11,176","45,608","4,786","8,298","3,325","216,379","33,666","14,121","7,023","24,619","10,717","24,593","25,984","13,940","12,657","21,175","27,884","483,601","26,553","18,127","10,693","14,095","19,852","31,031","16,039","15,615","32,398","18,803","26,122","13,877","17,798","16,856","29,350","23,907","24,748","27,864","28,926","17,829","31,572","21,546"
2020,9,0,"69,845","16,077",515,"1,668",430,521,769,641,718,400,823,"1,080",602,639,742,"5,138",539,673,179,"13,448","1,596",892,420,"1,266",681,"1,332","1,693",555,590,"1,491","2,932","40,320","2,055","1,285","1,177","1,064","1,487","2,089",919,"1,359","2,490","1,450","2,331","1,052","1,366","1,278","2,293","3,078","2,822","2,980","1,934","1,347","2,274","2,190"
2020,9,10,"88,422","17,732",716,"1,510",653,795,"1,160",930,"1,224",709,"1,087","1,293","1,029",930,470,"4,082",440,525,179,"16,807","1,990",899,472,"1,962","1,055","2,044","1,856",994,925,"1,784","2,826","53,883","2,987","2,282","1,972","2,461","1,941","3,291","1,429","1,770","4,373","2,303","3,169","1,853","1,331","1,795","2,079","3,381","3,036","3,148","2,390","1,726","2,776","2,390"
2020,9,20,"132,557","35,219","2,020","2,382","1,739","2,806","2,484","1,949","2,011","1,775","2,338","2,178","1,658","1,388","2,296","5,583",728,"1,376",508,"31,179","5,797","1,553",932,"3,813","1,799","3,603","3,541","1,792","1,829","3,129","3,391","66,159","3,790","2,469",972,"1,853","3,143","4,753","2,101","2,071","4,633","2,818","3,449","1,843","2,780","2,152","4,229","2,350","2,985","3,848","4,151","2,715","4,562","2,492"
2020,9,30,"137,673","36,059","1,804","3,115","1,539","2,179","2,170","1,767","1,637","1,478","2,124","2,216","1,569","1,152","2,656","7,487",901,"1,734",531,"31,143","5,760","1,932","1,094","3,414","1,368","3,022","4,018","1,630","1,592","2,917","4,396","70,471","3,640","2,479",904,"1,567","3,567","5,086","2,962","2,348","4,202","2,406","3,630","1,395","2,925","2,132","5,438","3,203","3,523","3,933","4,686","2,808","4,541","3,096"
2020,9,40,"158,264","37,765","2,025","2,796","1,744","2,120","2,310","2,039","2,173","1,774","2,308","2,447","2,162","1,659","2,000","7,938",765,"1,054",451,"33,237","4,774","2,238","1,055","3,758","1,668","3,797","4,021","2,047","1,829","3,072","4,978","87,262","4,689","3,758","2,652","3,217","3,275","5,948","2,709","2,832","6,429","3,288","4,718","2,434","2,766","2,801","4,415","5,240","4,690","4,754","4,494","3,005","5,104","4,044"
2020,9,50,"156,124","41,421","2,544","3,186","2,144","2,711","2,826","2,587","2,372","2,538","2,918","2,750","2,192","1,735","1,329","7,199",590,"1,291",509,"38,556","5,592","2,631","1,263","4,306","1,803","4,525","4,690","2,961","2,597","3,993","4,195","76,147","4,257","2,796","1,470","2,096","2,894","4,758","2,391","2,426","4,972","3,311","4,137","2,365","2,744","2,592","4,606","3,380","3,917","4,755","4,602","2,918","5,237","3,523"
2020,9,60,"111,942","33,017","2,197","2,439","1,666","2,386","2,250","2,060","1,793","2,174","2,522","2,109","1,795","1,347","1,058","5,184",519,975,543,"30,234","4,618","2,297","1,055","3,557","1,291","3,380","3,667","2,320","1,941","3,013","3,095","48,691","2,847","1,372",762,"1,077","2,064","2,469","1,725","1,385","2,704","1,901","2,582","1,616","2,212","2,219","3,663","1,987","2,296","2,721","3,437","1,796","3,430","2,426"
2020,9,70,"57,718","17,105","1,146","1,026",937,"1,415","1,224","1,113","1,063","1,227","1,406","1,167","1,131",790,457,"2,014",210,470,309,"15,116","2,438","1,156",481,"1,769",729,"2,027","1,778","1,165",937,"1,222","1,414","25,497","1,456",939,489,484,"1,021","1,666","1,021",812,"1,558",825,"1,349",829,"1,120","1,196","1,711",864,998,"1,161","1,980",945,"2,153",920
2020,9,80,"24,591","6,250",421,330,300,512,478,420,438,446,463,453,383,295,130,843,77,166,95,"5,585",932,404,189,655,282,749,622,394,344,465,549,"12,756",697,653,245,234,386,862,659,510,880,420,628,410,453,583,766,360,405,484,"1,041",479,"1,216",385
2020,9,90,"4,163",953,57,56,48,65,75,65,51,72,63,76,47,42,33,135,17,32,19,889,137,78,32,105,36,92,86,70,63,85,105,"2,321",128,91,48,40,72,103,120,100,153,76,125,74,96,102,142,61,73,77,205,88,267,80
2020,9,100,484,205,22,18,9,12,18,17,18,19,14,16,25,3,5,5,0,2,2,185,32,41,30,14,5,22,12,12,10,4,3,94,7,3,2,2,2,6,3,2,4,5,4,6,5,6,8,3,3,3,6,2,12,0
2020,10,총,"941,480","242,451","13,476","19,465","11,202","15,505","15,689","13,562","13,491","12,584","16,071","15,788","12,367","9,960","11,117","45,587","4,785","8,468","3,334","216,013","33,703","14,119","7,017","24,544","10,675","24,559","25,902","13,850","12,597","21,202","27,845","483,016","26,468","18,089","10,691","14,050","19,788","30,995","16,033","15,578","32,386","18,800","26,065","13,882","17,670","16,844","29,232","23,927","24,916","27,805","28,897","17,821","31,508","21,571"
2020,10,0,"69,513","16,076",518,"1,734",428,512,760,635,715,401,811,"1,080",588,629,738,"5,126",532,692,177,"13,390","1,584",894,421,"1,266",673,"1,309","1,689",545,585,"1,489","2,935","40,047","2,040","1,277","1,178","1,045","1,475","2,080",921,"1,350","2,472","1,437","2,311","1,041","1,340","1,288","2,244","3,070","2,807","2,961","1,919","1,351","2,248","2,192"
2020,10,10,"88,264","17,730",716,"1,553",646,791,"1,141",931,"1,212",708,"1,095","1,297","1,012",932,456,"4,103",439,521,177,"16,694","1,987",887,471,"1,934","1,046","2,029","1,849",982,916,"1,781","2,812","53,840","2,985","2,270","1,970","2,472","1,938","3,291","1,423","1,758","4,365","2,315","3,159","1,874","1,325","1,787","2,077","3,410","3,029","3,143","2,377","1,712","2,763","2,397"
2020,10,20,"132,384","35,230","2,014","2,530","1,737","2,801","2,463","1,934","2,025","1,766","2,330","2,174","1,611","1,386","2,274","5,529",729,"1,398",529,"31,126","5,799","1,561",931,"3,807","1,794","3,623","3,524","1,786","1,803","3,131","3,367","66,028","3,733","2,472",972,"1,846","3,136","4,748","2,088","2,062","4,625","2,813","3,446","1,828","2,755","2,143","4,187","2,348","3,073","3,843","4,130","2,720","4,562","2,498"
2020,10,30,"137,397","36,145","1,804","3,298","1,536","2,158","2,164","1,747","1,642","1,464","2,120","2,207","1,543","1,137","2,635","7,457",902,"1,786",545,"31,051","5,746","1,917","1,099","3,378","1,368","3,023","3,999","1,621","1,574","2,940","4,386","70,201","3,622","2,452",912,"1,538","3,538","5,049","2,962","2,336","4,211","2,391","3,609","1,389","2,895","2,135","5,412","3,158","3,590","3,890","4,695","2,788","4,517","3,112"
2020,10,40,"157,978","37,805","2,028","2,900","1,730","2,108","2,299","2,036","2,166","1,758","2,318","2,458","2,118","1,655","1,997","7,962",760,"1,073",439,"33,143","4,768","2,234","1,053","3,744","1,658","3,751","4,020","2,022","1,823","3,090","4,980","87,030","4,679","3,752","2,641","3,207","3,256","5,916","2,699","2,834","6,406","3,288","4,683","2,446","2,755","2,785","4,397","5,276","4,701","4,747","4,449","2,996","5,071","4,046"
2020,10,50,"156,067","41,466","2,531","3,381","2,141","2,712","2,809","2,571","2,379","2,547","2,892","2,733","2,140","1,722","1,323","7,173",594,"1,308",510,"38,380","5,603","2,637","1,244","4,300","1,783","4,501","4,653","2,946","2,574","3,952","4,187","76,221","4,263","2,815","1,465","2,098","2,897","4,777","2,385","2,408","4,990","3,315","4,140","2,383","2,715","2,597","4,598","3,397","3,922","4,758","4,606","2,940","5,233","3,519"
2020,10,60,"112,650","33,358","2,221","2,580","1,676","2,403","2,249","2,085","1,777","2,174","2,550","2,130","1,787","1,365","1,061","5,226",522,"1,007",545,"30,372","4,637","2,308","1,069","3,557","1,296","3,408","3,685","2,307","1,954","3,043","3,108","48,920","2,851","1,370",768,"1,082","2,070","2,483","1,742","1,403","2,710","1,909","2,601","1,611","2,224","2,228","3,679","1,977","2,322","2,746","3,465","1,797","3,462","2,420"
2020,10,70,"57,877","17,187","1,143","1,068",947,"1,430","1,232","1,118","1,064","1,224","1,414","1,160","1,118",795,462,"2,025",212,476,299,"15,184","2,470","1,158",479,"1,791",736,"2,036","1,764","1,164",952,"1,221","1,413","25,506","1,460",939,484,484,"1,019","1,673","1,029",808,"1,559",828,"1,355",822,"1,114","1,189","1,725",862,992,"1,156","1,987",945,"2,155",921
2020,10,80,"24,687","6,291",423,345,304,514,477,423,441,448,463,457,378,294,133,844,79,173,95,"5,606",940,408,191,649,280,764,621,396,346,465,546,"12,790",701,643,252,237,386,866,660,514,889,421,628,408,451,586,766,364,403,478,"1,058",478,"1,215",386
2020,10,90,"4,176",955,56,58,48,63,77,65,52,74,63,76,47,42,33,137,16,32,16,882,138,73,29,104,36,93,86,69,60,86,108,"2,339",127,96,47,39,71,106,121,103,155,78,129,74,91,101,138,62,74,80,205,92,270,80
2020,10,100,487,208,22,18,9,13,18,17,18,20,15,16,25,3,5,5,0,2,2,185,31,42,30,14,5,22,12,12,10,4,3,94,7,3,2,2,2,6,3,2,4,5,4,6,5,5,9,3,3,3,6,2,12,0
2020,11,총,"940,746","242,157","13,501","19,856","11,202","15,513","15,675","13,535","13,506","12,589","16,061","15,838","11,704","9,953","11,099","45,507","4,781","8,530","3,307","215,975","33,735","14,083","7,031","24,551","10,636","24,572","25,915","13,822","12,582","21,194","27,854","482,614","26,421","18,107","10,682","14,032","19,792","31,034","15,990","15,542","32,386","18,801","26,027","13,835","17,672","16,829","29,136","23,992","24,950","27,714","28,872","17,814","31,449","21,537"
2020,11,0,"69,001","15,913",507,"1,756",415,508,747,617,708,395,800,"1,076",566,617,737,"5,074",524,693,173,"13,341","1,579",883,423,"1,271",665,"1,303","1,694",540,581,"1,480","2,922","39,747","2,022","1,265","1,179","1,032","1,455","2,066",909,"1,328","2,467","1,435","2,298","1,034","1,331","1,277","2,209","3,049","2,789","2,925","1,906","1,356","2,235","2,180"
2020,11,10,"88,082","17,688",722,"1,582",650,783,"1,139",927,"1,203",700,"1,077","1,294",975,931,450,"4,120",438,529,168,"16,622","1,985",870,462,"1,935","1,024","2,007","1,838",978,906,"1,786","2,831","53,772","2,969","2,257","1,968","2,469","1,949","3,299","1,414","1,765","4,352","2,326","3,133","1,861","1,319","1,788","2,086","3,439","3,038","3,126","2,372","1,698","2,754","2,390"
2020,11,20,"132,367","35,240","2,020","2,597","1,728","2,805","2,478","1,931","2,053","1,766","2,336","2,178","1,516","1,385","2,273","5,506",739,"1,399",530,"31,165","5,792","1,571",941,"3,813","1,807","3,649","3,520","1,783","1,791","3,142","3,356","65,962","3,731","2,491",969,"1,855","3,139","4,765","2,076","2,050","4,614","2,807","3,445","1,822","2,761","2,150","4,173","2,357","3,077","3,831","4,121","2,691","4,559","2,478"
2020,11,30,"137,153","36,050","1,820","3,367","1,535","2,163","2,160","1,740","1,630","1,459","2,114","2,220","1,443","1,134","2,638","7,395",888,"1,798",546,"31,078","5,772","1,926","1,117","3,358","1,368","3,037","4,016","1,620","1,585","2,901","4,378","70,025","3,608","2,446",898,"1,521","3,520","5,058","2,948","2,312","4,232","2,385","3,598","1,377","2,892","2,122","5,364","3,163","3,613","3,851","4,672","2,817","4,506","3,122"
2020,11,40,"157,561","37,736","2,017","2,956","1,737","2,106","2,283","2,024","2,154","1,760","2,309","2,465","2,010","1,648","2,001","7,993",765,"1,077",431,"32,987","4,767","2,204","1,049","3,715","1,642","3,738","3,998","2,006","1,815","3,086","4,967","86,838","4,660","3,746","2,645","3,197","3,254","5,904","2,680","2,830","6,377","3,286","4,670","2,424","2,773","2,787","4,386","5,291","4,698","4,724","4,449","2,986","5,030","4,041"
2020,11,50,"155,977","41,370","2,544","3,441","2,131","2,710","2,794","2,569","2,390","2,555","2,887","2,739","2,004","1,722","1,321","7,152",601,"1,308",502,"38,304","5,579","2,628","1,235","4,302","1,777","4,488","4,645","2,934","2,565","3,950","4,201","76,303","4,272","2,832","1,468","2,103","2,914","4,781","2,389","2,393","5,019","3,310","4,146","2,396","2,694","2,593","4,580","3,421","3,925","4,768","4,613","2,931","5,238","3,517"
2020,11,60,"113,201","33,482","2,223","2,636","1,692","2,412","2,257","2,107","1,798","2,180","2,569","2,138","1,696","1,372","1,052","5,257",517,"1,032",544,"30,543","4,669","2,314","1,074","3,582","1,304","3,428","3,701","2,316","1,968","3,061","3,126","49,176","2,857","1,392",767,"1,092","2,082","2,498","1,751","1,422","2,724","1,920","2,615","1,620","2,243","2,225","3,707","1,978","2,338","2,768","3,460","1,810","3,483","2,424"
2020,11,70,"57,949","17,201","1,143","1,089",950,"1,425","1,238","1,114","1,065","1,233","1,423","1,172","1,067",803,457,"2,022",215,487,298,"15,234","2,479","1,166",482,"1,802",724,"2,039","1,778","1,166",958,"1,233","1,407","25,514","1,453",937,481,487,"1,017","1,678","1,034",812,"1,559",829,"1,360",815,"1,108","1,188","1,721",867,987,"1,158","2,001",948,"2,147",927
2020,11,80,"24,805","6,313",427,356,306,524,485,423,437,449,466,465,355,295,133,846,77,173,96,"5,638",943,409,190,654,284,769,629,397,344,462,557,"12,854",709,644,258,235,390,876,668,525,884,422,627,408,454,592,766,360,409,480,"1,066",481,"1,217",383
2020,11,90,"4,158",954,56,58,49,64,76,66,50,71,64,75,47,43,32,137,17,32,17,876,139,70,28,104,36,92,83,69,59,89,107,"2,328",133,94,47,40,70,103,118,103,153,76,131,72,91,102,134,64,73,81,206,94,268,75
2020,11,100,492,210,22,18,9,13,18,17,18,21,16,16,25,3,5,5,0,2,2,187,31,42,30,15,5,22,13,13,10,4,2,95,7,3,2,1,2,6,3,2,5,5,4,6,6,5,10,3,3,2,6,2,12,0
2020,12,총,"940,064","241,701","13,510","20,144","11,265","15,550","15,712","13,556","13,539","12,595","16,110","15,836","10,691","9,992","11,123","45,425","4,782","8,607","3,264","216,131","33,921","14,064","7,029","24,649","10,665","24,562","25,874","13,794","12,571","21,179","27,823","482,232","26,445","18,124","10,690","14,012","19,721","31,031","15,954","15,555","32,363","18,784","25,960","13,759","17,660","16,847","29,151","23,932","24,930","27,710","28,820","17,792","31,413","21,579"
2020,12,0,"68,835","15,869",510,"1,778",420,512,753,632,706,392,792,"1,071",529,604,743,"5,050",515,701,161,"13,260","1,585",876,431,"1,265",663,"1,294","1,664",534,573,"1,473","2,902","39,706","1,998","1,278","1,188","1,031","1,443","2,064",919,"1,326","2,463","1,440","2,307","1,029","1,337","1,278","2,198","3,046","2,774","2,924","1,903","1,356","2,226","2,178"
2020,12,10,"87,839","17,565",723,"1,609",647,778,"1,111",916,"1,200",690,"1,084","1,283",891,930,438,"4,128",442,528,167,"16,587","1,970",871,459,"1,937","1,028","2,005","1,834",979,893,"1,769","2,842","53,687","2,980","2,242","1,975","2,450","1,930","3,304","1,388","1,771","4,348","2,337","3,123","1,853","1,301","1,808","2,085","3,428","3,041","3,115","2,360","1,686","2,750","2,412"
2020,12,20,"132,278","35,235","2,018","2,635","1,749","2,806","2,507","1,945","2,073","1,768","2,345","2,183","1,365","1,395","2,281","5,483",741,"1,412",529,"31,252","5,873","1,563",946,"3,829","1,812","3,652","3,512","1,783","1,795","3,146","3,341","65,791","3,729","2,501",969,"1,859","3,124","4,753","2,073","2,056","4,598","2,777","3,401","1,800","2,751","2,147","4,177","2,360","3,069","3,829","4,101","2,698","4,554","2,465"
2020,12,30,"137,008","35,971","1,819","3,425","1,533","2,179","2,166","1,740","1,642","1,460","2,104","2,222","1,334","1,137","2,628","7,333",887,"1,833",529,"31,123","5,826","1,918","1,105","3,375","1,397","3,049","4,007","1,613","1,580","2,901","4,352","69,914","3,633","2,456",888,"1,532","3,505","5,021","2,954","2,294","4,257","2,378","3,615","1,356","2,890","2,100","5,377","3,129","3,594","3,839","4,667","2,809","4,501","3,119"
2020,12,40,"157,165","37,651","2,024","3,005","1,748","2,110","2,277","2,034","2,149","1,762","2,328","2,453","1,832","1,641","2,009","8,008",761,"1,079",431,"32,908","4,791","2,198","1,045","3,700","1,633","3,714","3,996","1,995","1,811","3,058","4,967","86,606","4,638","3,746","2,647","3,176","3,224","5,924","2,665","2,836","6,353","3,271","4,664","2,405","2,763","2,790","4,359","5,277","4,690","4,710","4,425","2,984","5,000","4,059"
2020,12,50,"155,792","41,247","2,531","3,484","2,142","2,719","2,804","2,556","2,383","2,543","2,879","2,743","1,828","1,742","1,326","7,146",608,"1,317",496,"38,243","5,577","2,618","1,225","4,330","1,779","4,476","4,620","2,924","2,555","3,947","4,192","76,302","4,286","2,833","1,470","2,101","2,926","4,801","2,385","2,408","5,015","3,313","4,113","2,404","2,678","2,599","4,574","3,410","3,953","4,780","4,587","2,921","5,231","3,514"
2020,12,60,"113,617","33,482","2,233","2,675","1,701","2,411","2,260","2,114","1,809","2,198","2,592","2,144","1,534","1,387","1,065","5,256",519,"1,040",544,"30,714","4,684","2,314","1,086","3,611","1,304","3,437","3,729","2,324","1,990","3,085","3,150","49,421","2,878","1,395",764,"1,102","2,090","2,491","1,750","1,426","2,733","1,928","2,619","1,623","2,267","2,229","3,751","1,977","2,339","2,784","3,496","1,821","3,515","2,443"
