년도,월,나이,서울특별시 송파구,서울특별시 송파구 풍납1동,서울특별시 송파구 풍납2동,서울특별시 송파구 거여1동,서울특별시 송파구 거여2동,서울특별시 송파구 마천1동,서울특별시 송파구 마천2동,서울특별시 송파구 방이1동,서울특별시 송파구 방이2동,서울특별시 송파구 오륜동,서울특별시 송파구 오금동,서울특별시 송파구 송파1동,서울특별시 송파구 송파2동,서울특별시 송파구 석촌동,서울특별시 송파구 삼전동,서울특별시 송파구 가락본동,서울특별시 송파구 가락1동,서울특별시 송파구 가락2동,서울특별시 송파구 문정1동,서울특별시 송파구 문정2동,서울특별시 송파구 장지동,서울특별시 송파구 위례동,서울특별시 송파구 잠실본동,서울특별시 송파구 잠실2동,서울특별시 송파구 잠실3동,서울특별시 송파구 잠실4동,서울특별시 송파구 잠실6동,서울특별시 송파구 잠실7동
2020,12,30,"53,058","1,011","2,036",932,"1,367","1,236","1,269","1,090","2,926",719,"2,791","2,651","1,458","3,396","3,286","2,435","2,525","2,343","1,843","3,492","2,434","2,408","3,021","1,648","1,920","1,303","1,051",467
2020,12,40,"52,639",991,"1,964",980,"1,485","1,474","1,459","1,236","1,791","1,505","2,736","1,635","1,527","2,432","2,485","1,914","2,166","2,726","1,406","2,095","2,351","3,123","2,143","4,052","2,921","2,128","1,290",624
2020,12,50,"49,788","1,184","1,802","1,181","1,624","1,928","1,890","1,273","1,705","1,556","3,226","1,620","1,606","2,284","2,103","2,323","1,895","2,548","1,594","1,737","2,294","1,733","1,959","2,643","2,602","1,437","1,230",811
2020,12,60,"39,689","1,117","1,554",931,"1,313","1,644","1,689",916,"1,441","1,161","2,676","1,397","1,341","1,815","1,654","1,813","1,566","1,966","1,433","1,468","1,757","1,031","1,552","1,305","2,169","1,124","1,178",678
2020,12,70,"19,724",570,782,526,729,898,810,457,727,567,"1,245",719,618,912,809,766,660,848,608,829,804,470,775,744,"1,228",584,567,472
2020,12,80,"5,501",178,217,144,205,269,284,130,188,135,344,209,160,272,192,242,102,241,159,301,212,82,217,202,295,151,182,188
2020,12,90,591,17,22,14,15,31,15,17,17,24,41,20,16,27,18,27,11,30,18,37,22,9,23,17,33,20,30,20
2020,12,100,78,3,2,2,8,4,6,0,2,1,3,1,2,0,3,4,1,1,4,4,0,0,2,11,3,5,6,0
2021,1,총,"321,948","6,785","12,113","6,549","9,450","10,036","9,883","7,792","12,309","9,074","19,134","11,601","9,851","15,430","14,810","13,391","13,442","16,193","10,210","13,547","14,556","15,262","13,456","17,203","16,728","10,427","8,112","4,604"
2021,1,0,"25,984",388,"1,034",341,703,506,440,534,638,706,"1,473",628,829,806,805,829,"1,738","1,330",705,831,"1,215","2,576",639,"2,102","1,692","1,464",726,306
2021,1,10,"30,176",456,"1,028",529,843,822,707,856,667,"1,553","1,705",677,949,960,"1,065",979,"1,056","1,867",798,753,"1,418","2,036",894,"2,953","2,061","1,229",888,427
2021,1,20,"44,680",893,"1,681",980,"1,153","1,230","1,325","1,277","2,172","1,156","2,892","2,055","1,361","2,556","2,416","2,039","1,736","2,298","1,641","2,032","2,073","1,506","2,246","1,553","1,840",993,963,613
2021,1,30,"52,816","1,003","2,026",923,"1,375","1,236","1,266","1,089","2,939",709,"2,775","2,648","1,448","3,373","3,258","2,433","2,485","2,340","1,839","3,473","2,410","2,456","3,020","1,626","1,885","1,271","1,042",468
2021,1,40,"52,609",980,"1,964",968,"1,492","1,455","1,436","1,233","1,808","1,488","2,727","1,634","1,519","2,411","2,494","1,930","2,157","2,715","1,402","2,086","2,349","3,229","2,154","4,022","2,923","2,133","1,283",617
2021,1,50,"49,747","1,178","1,784","1,187","1,616","1,936","1,898","1,272","1,696","1,555","3,218","1,620","1,600","2,283","2,108","2,302","1,891","2,540","1,596","1,718","2,279","1,798","1,935","2,648","2,597","1,442","1,237",813
2021,1,60,"39,844","1,117","1,566",931,"1,306","1,647","1,689",925,"1,453","1,170","2,698","1,393","1,338","1,817","1,638","1,839","1,580","1,974","1,436","1,474","1,772","1,073","1,542","1,314","2,163","1,131","1,181",677
2021,1,70,"19,864",572,785,530,734,905,815,458,727,574,"1,254",715,627,917,815,769,681,850,609,837,806,491,783,744,"1,232",587,571,476
2021,1,80,"5,539",176,219,144,205,263,284,130,188,135,344,211,162,279,191,241,105,248,161,303,212,87,218,210,299,152,185,187
2021,1,90,608,19,23,13,15,32,17,18,19,27,45,19,16,27,17,26,12,30,19,36,22,10,23,20,33,20,30,20
2021,1,100,81,3,3,3,8,4,6,0,2,1,3,1,2,1,3,4,1,1,4,4,0,0,2,11,3,5,6,0
2021,2,총,"320,991","6,736","12,070","6,532","9,432","9,964","9,827","7,755","12,297","9,073","18,993","11,520","9,674","15,414","14,737","13,352","13,405","16,199","10,173","13,511","14,500","15,440","13,446","17,140","16,687","10,400","8,119","4,595"
2021,2,0,"25,744",385,"1,019",338,695,492,427,525,629,710,"1,440",616,802,800,786,820,"1,723","1,332",697,820,"1,204","2,596",630,"2,097","1,694","1,447",720,300
2021,2,10,"30,041",447,"1,020",520,834,823,700,850,673,"1,539","1,706",673,944,956,"1,042",972,"1,075","1,869",788,742,"1,395","2,063",892,"2,928","2,049","1,229",885,427
2021,2,20,"44,357",893,"1,672",978,"1,145","1,212","1,318","1,257","2,161","1,156","2,847","2,015","1,321","2,527","2,400","2,046","1,708","2,282","1,629","2,031","2,071","1,500","2,237","1,551","1,822",992,974,612
2021,2,30,"52,417",992,"2,008",924,"1,365","1,221","1,246","1,083","2,939",719,"2,753","2,647","1,399","3,385","3,242","2,419","2,424","2,334","1,823","3,441","2,382","2,479","3,010","1,586","1,856","1,253","1,028",459
2021,2,40,"52,547",965,"1,971",957,"1,491","1,445","1,422","1,235","1,811","1,469","2,701","1,639","1,514","2,413","2,482","1,925","2,134","2,721","1,400","2,088","2,346","3,270","2,164","4,033","2,920","2,128","1,286",617
2021,2,50,"49,687","1,167","1,778","1,189","1,620","1,918","1,897","1,264","1,685","1,569","3,205","1,602","1,578","2,282","2,101","2,292","1,913","2,539","1,595","1,724","2,280","1,810","1,936","2,658","2,593","1,442","1,239",811
2021,2,60,"39,947","1,124","1,566",931,"1,310","1,649","1,691",937,"1,456","1,165","2,688","1,382","1,303","1,824","1,645","1,841","1,605","1,991","1,442","1,476","1,779","1,112","1,550","1,312","2,163","1,138","1,184",683
2021,2,70,"19,949",561,794,530,745,903,812,455,726,581,"1,259",710,633,916,827,769,696,848,614,834,806,504,782,746,"1,253",595,579,471
2021,2,80,"5,622",181,218,149,203,265,293,131,195,138,347,214,162,284,189,239,113,252,163,315,215,95,217,208,303,151,188,194
2021,2,90,608,18,22,13,16,32,15,18,20,26,44,22,16,26,20,25,13,30,18,36,22,11,26,16,32,20,30,21
2021,2,100,72,3,2,3,8,4,6,0,2,1,3,0,2,1,3,4,1,1,4,4,0,0,2,5,2,5,6,0
2021,3,총,"319,047","6,627","12,040","6,463","9,342","9,872","9,760","7,716","12,254","9,025","18,908","11,465","9,479","15,310","14,658","13,308","13,253","16,126","10,110","13,499","14,418","15,554","13,362","17,052","16,567","10,278","8,044","4,557"
2021,3,0,"25,517",381,995,340,687,472,426,511,631,704,"1,438",609,795,793,785,815,"1,674","1,328",679,832,"1,187","2,597",627,"2,082","1,686","1,427",715,301
2021,3,10,"29,865",442,"1,017",503,832,818,694,849,673,"1,519","1,672",672,922,929,"1,039",968,"1,091","1,867",779,733,"1,391","2,090",881,"2,924","2,033","1,225",879,423
2021,3,20,"44,170",879,"1,684",968,"1,133","1,206","1,309","1,255","2,157","1,148","2,847","2,019","1,293","2,505","2,397","2,046","1,673","2,271","1,614","2,021","2,043","1,518","2,240","1,568","1,816",981,963,616
2021,3,30,"51,963",983,"1,994",918,"1,363","1,218","1,237","1,082","2,914",713,"2,744","2,629","1,358","3,351","3,193","2,401","2,371","2,314","1,830","3,423","2,371","2,489","2,993","1,566","1,820","1,226","1,013",449
2021,3,40,"52,177",938,"1,950",943,"1,474","1,432","1,420","1,211","1,801","1,463","2,683","1,625","1,509","2,410","2,465","1,913","2,107","2,698","1,402","2,102","2,329","3,257","2,152","3,995","2,899","2,115","1,284",600
2021,3,50,"49,329","1,132","1,781","1,164","1,600","1,900","1,879","1,258","1,681","1,550","3,175","1,584","1,540","2,251","2,098","2,291","1,896","2,543","1,564","1,723","2,247","1,847","1,928","2,652","2,575","1,431","1,229",810
2021,3,60,"40,006","1,126","1,571",936,"1,308","1,640","1,690",944,"1,459","1,168","2,700","1,383","1,277","1,854","1,643","1,844","1,609","1,981","1,451","1,481","1,805","1,129","1,542","1,321","2,159","1,132","1,171",682
2021,3,70,"19,849",550,802,528,725,900,802,457,721,592,"1,256",707,617,912,829,762,706,845,612,831,810,517,765,733,"1,251",586,569,464
2021,3,80,"5,563",176,223,148,203,257,290,132,196,142,345,213,155,280,186,240,113,251,161,313,211,100,209,199,298,140,190,192
2021,3,90,581,19,21,13,16,29,13,17,19,25,45,24,13,24,22,26,13,27,17,37,24,10,24,12,28,15,28,20
2021,3,100,27,1,2,2,1,0,0,0,2,1,3,0,0,1,1,2,0,1,1,3,0,0,1,0,2,0,3,0
2021,4,총,"318,374","6,581","12,028","6,458","9,349","9,878","9,740","7,691","12,294","9,002","18,868","11,403","9,403","15,254","14,634","13,242","13,172","16,099","10,086","13,488","14,357","15,609","13,350","17,045","16,531","10,275","7,985","4,552"
2021,4,0,"25,299",375,998,334,688,465,426,505,624,695,"1,435",608,792,789,773,804,"1,654","1,323",679,827,"1,182","2,575",615,"2,054","1,668","1,418",697,296
2021,4,10,"29,756",439,"1,015",496,812,817,684,853,672,"1,495","1,657",664,911,915,"1,037",965,"1,096","1,849",783,731,"1,379","2,111",876,"2,919","2,043","1,237",875,425
2021,4,20,"44,058",875,"1,691",974,"1,147","1,208","1,309","1,242","2,174","1,147","2,843","2,011","1,293","2,514","2,386","2,015","1,649","2,275","1,591","2,012","2,028","1,523","2,221","1,575","1,808",978,954,615
2021,4,30,"51,718",973,"1,991",919,"1,363","1,207","1,223","1,081","2,930",713,"2,727","2,604","1,333","3,330","3,188","2,392","2,341","2,306","1,823","3,423","2,366","2,482","2,995","1,553","1,806","1,209",990,450
2021,4,40,"52,075",918,"1,946",925,"1,469","1,443","1,421","1,202","1,809","1,452","2,671","1,619","1,486","2,402","2,473","1,915","2,107","2,689","1,405","2,101","2,321","3,271","2,156","3,992","2,886","2,116","1,288",592
2021,4,50,"49,211","1,128","1,776","1,171","1,597","1,902","1,865","1,250","1,687","1,544","3,175","1,560","1,527","2,253","2,088","2,273","1,866","2,554","1,560","1,712","2,233","1,854","1,930","2,661","2,566","1,435","1,228",816
2021,4,60,"40,202","1,131","1,581",942,"1,323","1,646","1,712",950,"1,460","1,189","2,709","1,392","1,275","1,831","1,648","1,851","1,616","1,979","1,457","1,491","1,805","1,158","1,553","1,338","2,173","1,139","1,168",685
2021,4,70,"19,834",545,789,533,728,904,797,459,719,594,"1,256",703,614,912,835,754,709,846,605,837,807,522,772,736,"1,246",585,566,461
2021,4,80,"5,608",176,222,149,205,258,291,132,196,148,347,218,158,281,183,244,119,249,165,313,212,103,207,205,305,143,187,192
2021,4,90,587,20,18,13,16,28,12,17,21,24,45,24,14,26,22,27,15,28,17,38,24,10,24,12,28,15,29,20
2021,4,100,26,1,1,2,1,0,0,0,2,1,3,0,0,1,1,2,0,1,1,3,0,0,1,0,2,0,3,0
2021,5,총,"317,981","6,570","11,967","6,446","9,347","9,850","9,749","7,642","12,309","8,967","18,844","11,397","9,352","15,252","14,599","13,191","13,281","16,069","10,047","13,461","14,315","15,704","13,320","16,998","16,518","10,264","7,989","4,533"
2021,5,0,"25,152",376,987,332,688,458,428,495,616,692,"1,427",609,785,779,761,796,"1,680","1,330",673,812,"1,152","2,571",613,"2,036","1,658","1,400",696,302
2021,5,10,"29,698",436,"1,004",491,807,811,682,837,668,"1,481","1,645",675,901,917,"1,042",951,"1,115","1,834",775,735,"1,388","2,131",868,"2,925","2,044","1,239",872,424
2021,5,20,"43,945",872,"1,694",977,"1,148","1,216","1,305","1,236","2,197","1,141","2,833","2,010","1,270","2,514","2,372","2,010","1,633","2,261","1,582","2,000","2,015","1,542","2,202","1,564","1,811",976,958,606
2021,5,30,"51,541",958,"1,983",912,"1,369","1,199","1,219","1,086","2,925",707,"2,729","2,592","1,340","3,326","3,185","2,386","2,352","2,298","1,805","3,415","2,355","2,482","2,986","1,523","1,792","1,201",974,442
2021,5,40,"51,907",934,"1,933",919,"1,451","1,435","1,427","1,181","1,810","1,430","2,672","1,621","1,473","2,395","2,444","1,896","2,123","2,677","1,402","2,101","2,317","3,290","2,139","3,981","2,864","2,112","1,291",589
2021,5,50,"49,219","1,122","1,773","1,160","1,600","1,905","1,869","1,256","1,692","1,550","3,162","1,547","1,523","2,261","2,093","2,267","1,873","2,552","1,544","1,715","2,215","1,878","1,926","2,681","2,572","1,449","1,222",812
2021,5,60,"40,416","1,131","1,571",958,"1,330","1,640","1,726",945,"1,459","1,200","2,721","1,402","1,272","1,828","1,657","1,859","1,654","1,990","1,466","1,493","1,835","1,158","1,580","1,331","2,192","1,146","1,185",687
2021,5,70,"19,830",549,780,529,734,900,788,455,721,591,"1,254",697,613,920,833,754,709,849,617,835,802,540,771,741,"1,244",581,567,456
2021,5,80,"5,661",171,223,153,203,258,293,133,198,150,355,220,161,285,189,244,126,249,165,313,213,103,210,205,310,145,190,196
2021,5,90,587,20,18,13,17,28,12,18,21,24,43,24,14,26,22,26,16,28,17,39,23,9,24,11,29,15,31,19
2021,5,100,25,1,1,2,0,0,0,0,2,1,3,0,0,1,1,2,0,1,1,3,0,0,1,0,2,0,3,0
2021,6,총,"317,531","6,537","11,955","6,442","9,331","9,825","9,717","7,620","12,337","8,939","18,825","11,356","9,335","15,263","14,584","13,164","13,284","16,039","10,041","13,438","14,261","15,694","13,340","16,983","16,491","10,249","7,972","4,509"
2021,6,0,"24,991",371,977,333,686,460,412,486,614,675,"1,420",600,786,776,757,809,"1,665","1,320",668,816,"1,148","2,560",608,"2,021","1,646","1,389",692,296
2021,6,10,"29,587",428,"1,008",484,808,808,678,831,668,"1,478","1,648",659,900,916,"1,043",947,"1,122","1,825",768,720,"1,378","2,136",856,"2,918","2,029","1,248",870,413
2021,6,20,"43,888",867,"1,695",973,"1,150","1,209","1,311","1,233","2,189","1,140","2,815","2,004","1,262","2,527","2,368","1,994","1,631","2,263","1,580","2,014","1,999","1,530","2,217","1,573","1,811",975,959,599
2021,6,30,"51,309",961,"1,949",921,"1,361","1,196","1,208","1,085","2,966",699,"2,717","2,606","1,333","3,326","3,163","2,368","2,333","2,280","1,797","3,390","2,338","2,456","2,987","1,513","1,775","1,176",965,440
2021,6,40,"51,895",932,"1,943",917,"1,446","1,431","1,420","1,169","1,807","1,419","2,688","1,612","1,473","2,374","2,458","1,894","2,133","2,675","1,412","2,110","2,312","3,306","2,155","3,969","2,855","2,116","1,284",585
2021,6,50,"49,060","1,105","1,775","1,156","1,583","1,892","1,863","1,255","1,685","1,543","3,132","1,531","1,509","2,269","2,076","2,262","1,873","2,552","1,537","1,694","2,208","1,883","1,921","2,688","2,577","1,456","1,223",812
2021,6,60,"40,589","1,139","1,578",968,"1,341","1,643","1,725",949,"1,462","1,211","2,744","1,410","1,283","1,834","1,666","1,867","1,673","1,989","1,475","1,494","1,841","1,162","1,590","1,340","2,196","1,131","1,186",692
2021,6,70,"19,865",537,785,525,731,893,793,456,722,599,"1,258",692,612,927,837,748,706,852,619,836,798,550,773,744,"1,253",596,569,454
2021,6,80,"5,731",176,226,150,208,264,295,138,202,151,358,218,163,286,192,247,132,253,167,321,217,102,209,205,318,146,189,198
2021,6,90,591,20,18,13,17,29,12,18,20,23,42,24,14,27,23,26,16,29,17,40,22,9,23,12,29,16,32,20
2021,6,100,25,1,1,2,0,0,0,0,2,1,3,0,0,1,1,2,0,1,1,3,0,0,1,0,2,0,3,0
2021,7,총,"317,209","6,489","11,941","6,429","9,319","9,812","9,701","7,627","12,379","8,923","18,861","11,297","9,327","15,208","14,551","13,171","13,318","16,011","10,015","13,412","14,260","15,717","13,290","16,967","16,477","10,229","7,979","4,499"
2021,7,0,"24,846",370,965,331,676,458,407,489,623,670,"1,421",588,785,772,752,813,"1,660","1,303",663,822,"1,149","2,540",603,"1,993","1,633","1,369",697,294
2021,7,10,"29,573",424,"1,001",477,809,807,674,834,669,"1,477","1,656",651,906,911,"1,039",940,"1,133","1,822",766,718,"1,366","2,148",843,"2,931","2,025","1,262",878,406
2021,7,20,"43,735",855,"1,701",959,"1,136","1,200","1,316","1,232","2,196","1,135","2,809","1,985","1,247","2,514","2,369","1,991","1,609","2,262","1,576","2,001","1,990","1,528","2,215","1,577","1,809",972,950,601
2021,7,30,"51,146",948,"1,948",933,"1,359","1,191","1,195","1,087","2,974",695,"2,715","2,599","1,324","3,308","3,154","2,374","2,330","2,273","1,794","3,361","2,348","2,463","2,963","1,493","1,761","1,150",968,438
2021,7,40,"51,807",932,"1,931",911,"1,454","1,426","1,416","1,152","1,809","1,419","2,686","1,601","1,477","2,371","2,449","1,884","2,148","2,662","1,408","2,117","2,304","3,309","2,147","3,956","2,863","2,117","1,279",579
2021,7,50,"49,104","1,095","1,775","1,159","1,583","1,887","1,857","1,267","1,689","1,538","3,154","1,528","1,505","2,254","2,068","2,264","1,868","2,563","1,543","1,698","2,209","1,888","1,916","2,720","2,575","1,459","1,227",815
2021,7,60,"40,693","1,138","1,584",968,"1,342","1,652","1,733",952,"1,468","1,213","2,755","1,401","1,295","1,836","1,668","1,877","1,695","1,986","1,463","1,495","1,851","1,174","1,592","1,328","2,210","1,141","1,183",693
2021,7,70,"19,905",533,780,521,735,891,800,459,727,601,"1,261",696,610,924,839,749,725,854,620,838,806,551,773,747,"1,249",592,571,453
2021,7,80,"5,781",173,235,155,208,270,290,139,203,151,359,224,164,290,190,251,135,256,164,319,215,107,213,210,319,150,190,201
2021,7,90,594,20,20,13,17,30,13,16,20,23,42,24,14,27,22,26,15,29,17,39,22,9,24,12,31,17,33,19
2021,7,100,25,1,1,2,0,0,0,0,1,1,3,0,0,1,1,2,0,1,1,4,0,0,1,0,2,0,3,0
2021,8,총,"317,635","6,436","11,930","6,432","9,295","9,812","9,663","7,617","12,387","8,897","18,820","11,297","9,278","15,180","14,509","13,126","13,245","15,983","10,004","13,355","14,198","16,996","13,270","16,878","16,415","10,195","7,947","4,470"
2021,8,0,"25,023",361,961,329,669,455,410,494,608,661,"1,398",584,774,751,753,815,"1,643","1,284",661,800,"1,146","2,957",598,"1,981","1,603","1,351",692,284
2021,8,10,"29,510",422,"1,006",479,805,808,660,819,665,"1,457","1,670",643,909,910,"1,032",933,"1,130","1,815",758,717,"1,348","2,234",842,"2,894","2,029","1,257",873,395
2021,8,20,"43,644",843,"1,682",961,"1,125","1,197","1,316","1,220","2,212","1,140","2,787","1,998","1,226","2,505","2,376","1,973","1,596","2,257","1,578","2,007","1,974","1,575","2,202","1,575","1,803",964,950,602
2021,8,30,"51,294",939,"1,950",932,"1,358","1,199","1,182","1,103","2,985",693,"2,703","2,600","1,315","3,325","3,144","2,344","2,289","2,276","1,792","3,337","2,344","2,813","2,957","1,464","1,722","1,149",950,429
2021,8,40,"51,881",934,"1,939",910,"1,449","1,424","1,405","1,148","1,816","1,413","2,695","1,594","1,474","2,352","2,433","1,890","2,152","2,657","1,405","2,103","2,273","3,517","2,142","3,935","2,859","2,116","1,271",575
2021,8,50,"49,056","1,076","1,776","1,147","1,576","1,874","1,846","1,263","1,682","1,535","3,134","1,526","1,494","2,252","2,050","2,259","1,859","2,550","1,540","1,701","2,217","2,007","1,915","2,712","2,583","1,447","1,228",807
2021,8,60,"40,809","1,135","1,578",981,"1,347","1,656","1,743",956,"1,458","1,222","2,764","1,404","1,299","1,841","1,657","1,873","1,696","1,993","1,472","1,491","1,853","1,205","1,607","1,340","2,206","1,150","1,184",698
2021,8,70,"19,952",533,779,523,740,895,793,457,731,601,"1,263",698,609,924,850,756,729,862,613,838,803,563,767,754,"1,256",588,572,455
2021,8,80,"5,840",172,237,155,208,274,295,139,210,152,360,227,163,293,192,254,136,258,167,317,217,117,216,210,321,153,191,206
2021,8,90,602,20,21,13,18,30,13,18,19,23,43,23,15,26,21,27,15,30,17,40,23,8,23,13,31,20,33,19
2021,8,100,24,1,1,2,0,0,0,0,1,0,3,0,0,1,1,2,0,1,1,4,0,0,1,0,2,0,3,0
2021,9,총,"317,784","6,383","11,916","6,398","9,281","9,763","9,615","7,623","12,385","8,862","18,791","11,238","9,248","15,171","14,406","13,092","13,231","15,968","9,973","13,300","14,193","17,882","13,270","16,826","16,390","10,170","7,947","4,462"
2021,9,0,"25,072",354,956,323,666,449,399,492,604,653,"1,388",582,765,746,745,805,"1,641","1,279",651,786,"1,150","3,185",597,"1,948","1,605","1,326",702,275
2021,9,10,"29,508",424,"1,000",480,792,807,654,815,659,"1,454","1,665",632,902,912,"1,014",922,"1,133","1,813",755,721,"1,362","2,298",845,"2,898","2,023","1,261",871,396
2021,9,20,"43,441",835,"1,681",955,"1,125","1,183","1,305","1,231","2,216","1,124","2,751","1,982","1,228","2,498","2,351","1,958","1,571","2,251","1,565","1,977","1,962","1,624","2,208","1,556","1,798",959,943,604
2021,9,30,"51,275",925,"1,936",924,"1,357","1,188","1,181","1,099","2,970",700,"2,703","2,584","1,320","3,316","3,116","2,331","2,281","2,269","1,795","3,310","2,317","3,056","2,947","1,449","1,706","1,130",945,420
2021,9,40,"51,928",935,"1,943",899,"1,450","1,406","1,396","1,144","1,823","1,396","2,688","1,589","1,454","2,371","2,424","1,894","2,164","2,659","1,397","2,095","2,277","3,656","2,135","3,917","2,851","2,111","1,276",578
2021,9,50,"49,127","1,072","1,765","1,150","1,575","1,863","1,831","1,257","1,685","1,541","3,146","1,517","1,493","2,252","2,041","2,258","1,850","2,546","1,548","1,711","2,229","2,087","1,915","2,724","2,584","1,456","1,226",805
2021,9,60,"40,933","1,118","1,588",977,"1,349","1,667","1,751",961,"1,461","1,220","2,775","1,405","1,300","1,835","1,658","1,883","1,696","1,998","1,467","1,501","1,849","1,261","1,620","1,343","2,207","1,158","1,180",705
2021,9,70,"19,994",528,789,522,731,898,791,466,735,600,"1,264",698,610,919,839,758,742,867,608,837,805,580,766,762,"1,259",591,575,454
2021,9,80,"5,879",171,236,154,219,272,294,140,209,153,364,226,160,294,196,253,138,256,170,319,219,126,213,215,325,158,192,207
2021,9,90,603,20,21,12,17,30,13,18,22,21,44,23,16,27,21,28,15,29,16,39,23,9,23,14,30,20,34,18
2021,9,100,24,1,1,2,0,0,0,0,1,0,3,0,0,1,1,2,0,1,1,4,0,0,1,0,2,0,3,0
2021,10,총,"317,773","6,355","11,873","6,367","9,252","9,718","9,587","7,603","12,388","8,857","18,739","11,205","9,239","15,120","14,341","13,063","13,238","15,945","9,949","13,304","14,248","18,331","13,259","16,842","16,353","10,189","7,940","4,468"
2021,10,0,"25,065",354,943,319,656,442,395,484,605,650,"1,377",569,774,741,737,808,"1,637","1,269",649,785,"1,159","3,265",594,"1,951","1,598","1,323",700,281
2021,10,10,"29,510",422,998,477,784,802,655,815,656,"1,439","1,650",630,888,924,"1,016",916,"1,145","1,813",760,721,"1,355","2,353",833,"2,893","2,021","1,273",872,399
2021,10,20,"43,239",819,"1,657",947,"1,121","1,183","1,297","1,217","2,195","1,133","2,738","1,973","1,217","2,474","2,319","1,946","1,559","2,235","1,541","1,983","1,967","1,657","2,219","1,554","1,788",957,932,611
2021,10,30,"51,151",929,"1,933",921,"1,356","1,176","1,172","1,094","2,985",691,"2,709","2,583","1,330","3,291","3,086","2,329","2,263","2,269","1,795","3,297","2,321","3,111","2,934","1,435","1,683","1,109",932,417
2021,10,40,"51,948",923,"1,939",889,"1,441","1,401","1,389","1,150","1,829","1,397","2,675","1,580","1,450","2,369","2,420","1,899","2,175","2,646","1,384","2,075","2,292","3,747","2,121","3,914","2,845","2,132","1,288",578
2021,10,50,"49,196","1,066","1,760","1,147","1,569","1,860","1,833","1,253","1,677","1,545","3,144","1,509","1,494","2,263","2,050","2,228","1,855","2,555","1,546","1,717","2,217","2,162","1,926","2,744","2,586","1,463","1,228",799
2021,10,60,"41,067","1,122","1,592",972,"1,350","1,662","1,747",971,"1,478","1,222","2,775","1,417","1,290","1,826","1,649","1,895","1,705","2,008","1,476","1,520","1,872","1,294","1,626","1,342","2,207","1,164","1,183",702
2021,10,70,"20,046",530,795,529,740,891,794,464,731,604,"1,263",688,616,908,843,757,741,863,607,843,815,599,770,773,"1,260",594,577,451
2021,10,80,"5,919",169,233,153,219,270,292,137,209,155,365,233,164,297,199,255,143,256,173,317,227,133,212,221,332,154,190,211
2021,10,90,610,20,22,12,16,31,13,18,22,21,41,23,16,26,21,28,15,30,17,42,23,10,23,15,31,20,35,19
2021,10,100,22,1,1,1,0,0,0,0,1,0,2,0,0,1,1,2,0,1,1,4,0,0,1,0,2,0,3,0
2021,11,총,"317,596","6,328","11,832","6,344","9,213","9,687","9,557","7,579","12,372","8,817","18,730","11,151","9,234","15,083","14,281","13,008","13,238","15,894","9,937","13,296","14,299","18,701","13,250","16,802","16,334","10,219","7,943","4,467"
2021,11,0,"24,982",352,943,312,648,437,388,484,607,635,"1,374",565,773,736,726,806,"1,638","1,255",642,781,"1,159","3,303",588,"1,951","1,577","1,322",695,285
2021,11,10,"29,520",414,999,473,776,803,646,813,658,"1,440","1,649",625,885,924,"1,007",910,"1,143","1,811",754,723,"1,358","2,414",832,"2,884","2,033","1,279",870,397
2021,11,20,"43,098",818,"1,639",944,"1,110","1,173","1,282","1,215","2,185","1,123","2,744","1,941","1,215","2,473","2,325","1,915","1,546","2,220","1,542","1,958","1,973","1,716","2,210","1,546","1,781",957,934,613
2021,11,30,"51,019",920,"1,919",913,"1,361","1,169","1,180","1,088","2,973",682,"2,688","2,608","1,313","3,272","3,056","2,327","2,253","2,263","1,787","3,297","2,326","3,142","2,944","1,418","1,671","1,116",926,407
2021,11,40,"51,872",921,"1,934",883,"1,435","1,382","1,378","1,138","1,818","1,390","2,680","1,575","1,446","2,372","2,408","1,881","2,179","2,639","1,394","2,084","2,293","3,802","2,115","3,887","2,845","2,128","1,283",582
2021,11,50,"49,313","1,069","1,751","1,151","1,569","1,856","1,829","1,255","1,681","1,539","3,144","1,491","1,507","2,259","2,045","2,232","1,862","2,551","1,549","1,713","2,216","2,252","1,934","2,761","2,584","1,477","1,237",799
2021,11,60,"41,100","1,119","1,588",973,"1,337","1,665","1,755",973,"1,481","1,223","2,775","1,396","1,293","1,814","1,652","1,891","1,717","2,007","1,476","1,532","1,888","1,319","1,622","1,339","2,209","1,169","1,190",697
2021,11,70,"20,105",525,802,527,741,891,794,458,736,610,"1,266",697,618,909,842,760,741,860,603,846,834,605,764,780,"1,267",598,576,455
2021,11,80,"5,959",169,236,155,220,280,291,138,212,153,367,230,167,298,199,256,144,258,173,314,230,138,217,220,335,153,194,212
2021,11,90,610,20,20,12,16,31,14,17,21,22,42,23,17,25,21,28,15,29,17,44,22,10,23,16,30,20,35,20
2021,11,100,18,1,1,1,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,4,0,0,1,0,2,0,3,0
2021,12,총,"317,346","6,300","11,777","6,335","9,210","9,664","9,536","7,555","12,304","8,824","18,636","11,129","9,221","15,066","14,254","13,019","13,203","15,820","9,922","13,266","14,278","19,042","13,264","16,756","16,337","10,229","7,945","4,454"
2021,12,0,"24,871",351,927,305,639,428,380,478,603,628,"1,363",557,765,731,725,807,"1,646","1,244",637,763,"1,144","3,336",582,"1,948","1,586","1,326",690,282
